ad_id,type,price,area,bedrooms,bathrooms,level,furnished,rent,city,region
Ad id 194336441,dsduwphqw,7500.0,130.0,3,2,1,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194336436,dsduwphqw,25000.0,165.0,3,2,4,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194336381,dsduwphqw,21000.0,160.0,3,2,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 193553649,shqwkrxvh,2750000.0,210.0,3,3,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 193553588,dsduwphqw,2100000.0,180.0,3,3,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 193553555,dsduwphqw,2050000.0,180.0,3,3,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 193535454,dsduwphqw,1325000.0,125.0,3,2,4,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 193481448,dsduwphqw,1325000.0,125.0,3,2,4,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 193481389,dsduwphqw,1460000.0,128.0,2,2,4,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 193481342,dsduwphqw,1900000.0,179.0,3,2,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 193481315,dsduwphqw,1900000.0,179.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 193481257,gxsoha,2200000.0,274.0,3,3,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 193374198,dsduwphqw,5170000.0,170.0,3,3,2,no,no,jlcd,6wk ri rfwrehu
Ad id 193141214,dsduwphqw,3587500.0,97.0,1,1,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 193137392,dsduwphqw,5780604.0,96.0,1,1,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 192327892,dsduwphqw,3600000.0,240.0,4,3,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 191831149,dsduwphqw,2483000.0,125.0,3,2,ground,no,no,jlcd,vkhlnk cdbhg
Ad id 188552574,dsduwphqw,2800000.0,225.0,3,3,2,no,no,fdlur,vkrurxn flwb
Ad id 179307134,dsduwphqw,3400000.0,144.0,4,2,2,no,no,jlcd,vkhlnk cdbhg
Ad id 179100076,dsduwphqw,2700000.0,130.0,3,2,ground,no,no,y,(
Ad id 194339325,dsduwphqw,1200000.0,175.0,3,2,2,no,no,jlcd,kdgdbhn do-dkudp
Ad id 194339320,dsduwphqw,2708103.0,130.0,3,2,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194339292,shqwkrxvh,6700000.0,200.0,3,3,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194339290,dsduwphqw,1200000.0,130.0,3,2,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194306548,dsduwphqw,124000.0,128.0,2,2,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194339198,dsduwphqw,930000.0,146.0,3,2,1,no,no,jlcd,kdgdbhn do-dkudp
Ad id 194339142,dsduwphqw,1900000.0,144.0,3,2,3,no,no,dohadqguld,vprkd
Ad id 194339099,dsduwphqw,1450000.0,140.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194339090,dsduwphqw,1798211.0,155.0,3,3,3,no,no,fdlur,qhz fdslwdo flwb
Ad id 194339082,dsduwphqw,880000.0,200.0,3,2,2,no,no,jlcd,kdudp
Ad id 194338971,dsduwphqw,3750000.0,199.0,3,3,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194338509,gxsoha,4700000.0,278.0,3,3,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194337571,dsduwphqw,3350000.0,141.0,2,2,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194200727,dsduwphqw,648000.0,176.0,3,3,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194339067,dsduwphqw,6107000.0,135.0,3,3,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194339017,dsduwphqw,825000.0,130.0,3,2,5,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194336697,dsduwphqw,3500000.0,133.0,2,2,3,yes,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194336017,dsduwphqw,2450000.0,133.0,2,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194333203,dsduwphqw,1150000.0,115.0,2,1,6,no,no,ehkhlud,gdpdqkrxu
Ad id 194318933,dsduwphqw,238000.0,114.0,3,2,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194338941,dsduwphqw,1070000.0,115.0,3,2,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194337037,dsduwphqw,348000.0,155.0,3,3,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 192145557,dsduwphqw,4000.0,170.0,3,2,3,no,yes,jlcd,kdudp
Ad id 194336338,gxsoha,30000.0,200.0,3,3,5,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 190735069,dsduwphqw,45000.0,360.0,6,3,6,yes,yes,fdlur,qdvu flwb
Ad id 194336294,dsduwphqw,17999.0,141.0,3,2,4,yes,yes,fdlur,pdglqdwb
Ad id 194336289,vwxglr,16000.0,90.0,1,1,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194336258,dsduwphqw,5000.0,80.0,2,1,4,no,yes,fdlur,pdglqdwb
Ad id 194322601,dsduwphqw,10000.0,108.0,3,2,ground,yes,yes,fdlur,uhkde flwb
Ad id 194336197,dsduwphqw,35000.0,200.0,4,3,ground,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194336188,dsduwphqw,7500.0,135.0,3,2,3,no,yes,fdlur,pdglqdwb
Ad id 194336121,dsduwphqw,24000.0,160.0,3,2,1,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194335992,dsduwphqw,10000.0,100.0,2,1,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194335989,dsduwphqw,2000.0,100.0,2,1,2,no,yes,dohadqguld,edffkxv
Ad id 194335943,dsduwphqw,4500.0,100.0,3,1,2,yes,yes,fdlur,edgu flwb
Ad id 194335936,dsduwphqw,9000.0,136.0,3,2,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194335919,dsduwphqw,23000.0,100.0,1,1,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194335835,dsduwphqw,12500.0,90.0,2,1,2,yes,yes,fdlur,uhkde flwb
Ad id 194335801,dsduwphqw,15000.0,157.0,3,2,4,yes,yes,fdlur,uhkde flwb
Ad id 194335740,dsduwphqw,15000.0,265.0,3,3,ground,no,yes,fdlur,pdglqdwb
Ad id 194335683,dsduwphqw,22000.0,90.0,2,1,2,yes,yes,fdlur,uhkde flwb
Ad id 194335582,dsduwphqw,3650.0,115.0,3,1,6,no,yes,fdlur,qdvu flwb
Ad id 173208771,dsduwphqw,4000.0,71.0,2,1,4,no,yes,jlcd,vkhlnk cdbhg
Ad id 194272815,dsduwphqw,12000.0,90.0,2,1,3,yes,yes,fdlur,uhkde flwb
Ad id 194335464,dsduwphqw,22000.0,350.0,5,3,1,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194335322,dsduwphqw,6500.0,250.0,4,2,ground,yes,yes,jlcd,kdgdbhn do-dkudp
Ad id 194335224,dsduwphqw,10000.0,220.0,3,2,5,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194335173,dsduwphqw,12000.0,220.0,3,2,5,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194335110,vwxglr,22000.0,100.0,1,1,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194335006,dsduwphqw,4000.0,85.0,2,1,2,yes,yes,fdlur,edgu flwb
Ad id 148677576,dsduwphqw,300.0,90.0,2,1,4,yes,yes,dohadqguld,dvdiud
Ad id 194334882,dsduwphqw,3000.0,80.0,2,1,ground,no,yes,jlcd,kdgdbhn 6wk ri rfwrehu
Ad id 177288447,dsduwphqw,450.0,130.0,3,2,10+,yes,yes,dohadqguld,pdqgdud
Ad id 187760876,dsduwphqw,700.0,220.0,3,2,3,yes,yes,jlcd,prkdqghvvlq
Ad id 187806826,dsduwphqw,750.0,220.0,3,2,1,yes,yes,jlcd,prkdqghvvlq
Ad id 194334753,dsduwphqw,10000.0,200.0,3,2,highest,yes,yes,dohadqguld,vwdqohb
Ad id 181151213,gxsoha,45000.0,525.0,10+,4,1,yes,yes,fdlur,pddgl
Ad id 194315455,dsduwphqw,5200.0,135.0,2,1,2,yes,yes,dohadqguld,udpo vwdwlrq
Ad id 194315170,dsduwphqw,11000.0,220.0,3,2,5,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194312486,dsduwphqw,45000.0,230.0,3,3,5,yes,yes,jlcd,prkdqghvvlq
Ad id 194300036,dsduwphqw,11000.0,180.0,2,2,10,yes,yes,fdlur,qdvu flwb
Ad id 194299866,dsduwphqw,5500.0,200.0,3,2,3,no,yes,fdlur,prndwwdp
Ad id 194258539,dsduwphqw,3000.0,105.0,2,1,2,no,yes,fdlur,edgu flwb
Ad id 194062601,dsduwphqw,3000.0,130.0,3,2,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 193532988,dsduwphqw,17000.0,185.0,3,3,4,no,yes,fdlur,pddgl
Ad id 194334556,dsduwphqw,39999.0,400.0,10,2,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194331648,dsduwphqw,13000000.0,170.0,3,3,1,no,no,jlcd,vkhlnk cdbhg
Ad id 194338880,dsduwphqw,2900000.0,137.0,2,2,2,no,no,fdlur,prvwdnedo flwb
Ad id 194338846,dsduwphqw,264747.0,171.0,2,2,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194338825,dsduwphqw,930000.0,135.0,3,1,ground,no,no,fdlur,rerxu flwb
Ad id 194338790,dsduwphqw,270000.0,115.0,3,1,4,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194338784,dsduwphqw,145000.0,155.0,3,2,1,no,no,fdlur,prvwdnedo flwb
Ad id 194332246,dsduwphqw,1600000.0,140.0,2,2,10+,yes,no,fdlur,kholrsrolv
Ad id 194319655,dsduwphqw,330000.0,190.0,3,2,2,no,no,fdlur,qhz fdslwdo flwb
Ad id 194338724,dsduwphqw,1900000.0,89.0,2,1,3,no,no,fdlur,pdglqdwb
Ad id 194321686,dsduwphqw,2000000.0,205.0,3,2,2,no,no,jlcd,vkhlnk cdbhg
Ad id 194319720,dsduwphqw,3300000.0,155.0,3,3,2,no,no,fdlur,prvwdnedo flwb
Ad id 194319206,dsduwphqw,2500000.0,120.0,2,3,2,no,no,fdlur,prvwdnedo flwb
Ad id 194338650,vwxglr,2300000.0,102.0,1,1,3,no,no,fdlur,prvwdnedo flwb
Ad id 194338553,dsduwphqw,3200000.0,245.0,4,3,3,no,no,fdlur,pdglqdwb
Ad id 194338542,dsduwphqw,132000.0,143.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194338539,dsduwphqw,4000000.0,167.0,2,2,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194338533,dsduwphqw,1700000.0,116.0,3,2,5,no,no,fdlur,pdglqdwb
Ad id 194338483,gxsoha,2415000.0,322.0,4,3,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194338469,gxsoha,1240000.0,330.0,4,4,ground,no,no,jlcd,6wk ri rfwrehu
Ad id 194338436,dsduwphqw,294000.0,140.0,2,1,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194338363,dsduwphqw,9700000.0,165.0,3,3,ground,no,no,fdlur,prvwdnedo flwb
Ad id 194338328,dsduwphqw,2722000.0,156.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194338259,dsduwphqw,3600000.0,165.0,3,3,3,no,no,fdlur,pdglqdwb
Ad id 194338239,dsduwphqw,191000.0,173.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194338238,dsduwphqw,2260000.0,107.0,2,1,4,no,no,fdlur,pdglqdwb
Ad id 194338210,dsduwphqw,795000.0,178.0,3,2,3,no,no,fdlur,vkrurxn flwb
Ad id 194337929,dsduwphqw,1000000.0,90.0,2,1,2,no,no,dohadqguld,prkdudp eln
Ad id 194338164,dsduwphqw,287000.0,209.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194338121,dsduwphqw,560000.0,80.0,2,1,4,no,no,jlcd,kdgdbhn 6wk ri rfwrehu
Ad id 194338120,dsduwphqw,1700000.0,116.0,3,2,5,no,no,fdlur,pdglqdwb
Ad id 194338109,dsduwphqw,4200000.0,230.0,3,3,6,no,no,dohadqguld,vded sdvkd
Ad id 194338076,dsduwphqw,2900000.0,130.0,2,1,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194338043,dsduwphqw,160000.0,156.0,3,2,2,no,no,fdlur,qhz fdslwdo flwb
Ad id 194337931,dsduwphqw,102000.0,122.0,2,1,ground,no,no,fdlur,qhz fdslwdo flwb
Ad id 194337857,dsduwphqw,3500000.0,125.0,2,1,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 193940756,dsduwphqw,1300000.0,125.0,2,2,5,no,no,dohadqguld,pldpl
Ad id 194337767,dsduwphqw,1800000.0,180.0,5,1,3,no,no,dohadqguld,vsruwlqj
Ad id 194337762,dsduwphqw,3500000.0,165.0,2,3,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194337754,dsduwphqw,850000.0,100.0,2,1,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194337752,dsduwphqw,2600000.0,145.0,3,3,3,no,no,fdlur,qhz fdslwdo flwb
Ad id 194337288,dsduwphqw,1200000.0,1.0,2,1,10+,yes,no,dohadqguld,vlgl ehvku
Ad id 194334408,dsduwphqw,10000.0,200.0,3,3,5,no,yes,fdlur,pdglqdwb
Ad id 194334184,dsduwphqw,12000.0,170.0,3,1,7,yes,yes,fdlur,qdvu flwb
Ad id 194334099,dsduwphqw,15000.0,260.0,3,2,6,no,yes,dohadqguld,vwdqohb
Ad id 194334073,dsduwphqw,18000.0,116.0,3,2,5,yes,yes,fdlur,pdglqdwb
Ad id 194334041,dsduwphqw,9000.0,175.0,3,3,6,yes,yes,fdlur,pdglqdwb
Ad id 194334012,dsduwphqw,28000.0,300.0,4,4,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194334008,dsduwphqw,28500.0,300.0,4,4,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194333753,dsduwphqw,7000.0,160.0,3,2,9,yes,yes,fdlur,pddgl
Ad id 194333723,dsduwphqw,30000.0,245.0,3,3,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194333567,dsduwphqw,20000.0,220.0,3,3,4,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194333487,shqwkrxvh,23000.0,166.0,2,3,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 191054987,dsduwphqw,25000.0,138.0,2,2,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194332068,gxsoha,35000.0,380.0,5,5,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194314661,dsduwphqw,15000.0,220.0,3,2,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194291479,dsduwphqw,15000.0,250.0,4,3,4,no,yes,jlcd,prkdqghvvlq
Ad id 194234722,dsduwphqw,20000.0,155.0,3,2,4,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194227952,dsduwphqw,11000.0,70.0,2,1,3,yes,yes,fdlur,pdglqdwb
Ad id 192239101,dsduwphqw,5200.0,140.0,3,2,3,yes,yes,jlcd,idlvdo
Ad id 145494722,dsduwphqw,500.0,70.0,2,1,10+,yes,yes,dohadqguld,prqwdcdk
Ad id 194333232,dsduwphqw,7500.0,120.0,2,2,ground,no,yes,fdlur,kholrsrolv
Ad id 194333332,dsduwphqw,2200.0,86.0,2,1,1,no,yes,fdlur,vkrurxn flwb
Ad id 194333293,vwxglr,14000.0,90.0,1,1,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194333260,dsduwphqw,25000.0,146.0,2,2,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194333225,gxsoha,25000.0,143.0,2,3,1,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194333201,dsduwphqw,15000.0,90.0,2,1,2,yes,yes,fdlur,uhkde flwb
Ad id 194333196,dsduwphqw,23000.0,140.0,2,2,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194333165,gxsoha,1500.0,143.0,2,3,1,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194333115,dsduwphqw,12000.0,162.0,3,3,3,no,yes,fdlur,uhkde flwb
Ad id 194333069,dsduwphqw,599.0,145.0,3,1,4,yes,yes,fdlur,qdvu flwb
Ad id 194317252,dsduwphqw,3800.0,135.0,3,2,4,no,yes,fdlur,pddgl
Ad id 194305875,dsduwphqw,3000.0,110.0,2,1,2,no,yes,fdlur,pddgl
Ad id 194332885,dsduwphqw,13000.0,147.0,3,2,8,no,yes,dohadqguld,vkdweb
Ad id 194332818,dsduwphqw,5000.0,160.0,2,2,6,no,yes,fdlur,kdgdbhn do-nreed
Ad id 191038026,dsduwphqw,1000.0,200.0,3,2,4,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194332571,dsduwphqw,5000.0,79.0,2,1,4,no,yes,fdlur,pdglqdwb
Ad id 194332521,dsduwphqw,5500.0,96.0,2,2,1,no,yes,fdlur,pdglqdwb
Ad id 194332464,dsduwphqw,15000.0,250.0,3,3,2,no,yes,jlcd,vkhlnk cdbhg
Ad id 194246934,dsduwphqw,19500.0,150.0,3,2,8,no,yes,fdlur,kholrsrolv
Ad id 194235050,dsduwphqw,6750.0,99.0,2,1,1,no,yes,fdlur,uhkde flwb
Ad id 194081243,dsduwphqw,7500.0,100.0,2,1,9,no,yes,fdlur,kholrsrolv
Ad id 194001899,dsduwphqw,4000.0,165.0,3,2,2,no,yes,fdlur,vkrurxn flwb
Ad id 192491460,dsduwphqw,14500.0,145.0,3,2,2,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194332179,dsduwphqw,3300.0,118.0,3,1,2,yes,yes,jlcd,kdgdbhn do-dkudp
Ad id 194337650,dsduwphqw,1200000.0,130.0,3,2,4,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194337628,dsduwphqw,4000000.0,200.0,3,2,2,no,no,fdlur,pdglqdwb
Ad id 194197129,dsduwphqw,2800000.0,198.0,3,3,2,no,no,jlcd,6wk ri rfwrehu
Ad id 194184720,dsduwphqw,3000000.0,225.0,3,3,1,no,no,jlcd,6wk ri rfwrehu
Ad id 194178911,dsduwphqw,2346000.0,125.0,2,2,2,no,no,jlcd,vkhlnk cdbhg
Ad id 194337553,dsduwphqw,950000.0,150.0,3,3,ground,no,no,fdlur,rerxu flwb
Ad id 194337543,dsduwphqw,1350000.0,130.0,3,2,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194337534,dsduwphqw,800000.0,170.0,3,2,9,no,no,jlcd,kdudp
Ad id 194268585,dsduwphqw,620020.0,137.0,3,2,4,no,no,jlcd,prkdqghvvlq
Ad id 194267565,dsduwphqw,530010.0,136.0,3,2,2,no,no,jlcd,6wk ri rfwrehu
Ad id 194230807,gxsoha,293010.0,204.0,3,3,2,no,no,jlcd,6wk ri rfwrehu
Ad id 194337504,dsduwphqw,1700000.0,92.0,2,2,4,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194337488,dsduwphqw,107000.0,144.0,3,2,2,no,no,fdlur,qhz fdslwdo flwb
Ad id 194337462,dsduwphqw,250000.0,115.0,3,1,4,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194337448,dsduwphqw,3750000.0,177.0,3,3,ground,no,no,fdlur,pdglqdwb
Ad id 194337442,dsduwphqw,500000.0,150.0,3,2,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 192642368,dsduwphqw,500000.0,200.0,3,3,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 192620889,dsduwphqw,370000.0,170.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 190724630,dsduwphqw,300000.0,150.0,3,2,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194337416,dsduwphqw,5500000.0,100.0,2,2,ground,no,no,uhg vhd,jrxqd
Ad id 194337360,dsduwphqw,225000.0,135.0,2,1,2,no,no,fdlur,qhz fdslwdo flwb
Ad id 194316582,gxsoha,384765.0,265.0,3,3,ground,no,no,jlcd,prkdqghvvlq
Ad id 194287094,dsduwphqw,211750.0,135.0,2,2,2,no,no,jlcd,vkhlnk cdbhg
Ad id 194337269,dsduwphqw,1590000.0,80.0,2,1,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194337197,dsduwphqw,2122050.0,175.0,3,3,3,no,no,fdlur,qhz fdslwdo flwb
Ad id 190552714,dsduwphqw,1600000.0,191.0,3,2,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194337215,dsduwphqw,251000.0,144.0,3,2,2,no,no,fdlur,qhz fdslwdo flwb
Ad id 194337133,vwxglr,985000.0,57.0,1,1,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 165370539,dsduwphqw,680000.0,150.0,3,2,1,no,no,jlcd,6wk ri rfwrehu
Ad id 194165467,dsduwphqw,300000.0,89.0,3,1,4,no,no,tdobxeld,edqkd
Ad id 192811983,dsduwphqw,550000.0,134.0,3,1,1,no,no,dohadqguld,pdqvklbbd
Ad id 194337031,dsduwphqw,1050000.0,130.0,3,2,5,no,no,fdlur,rerxu flwb
Ad id 153709500,dsduwphqw,757000.0,150.0,3,2,3,no,no,jlcd,6wk ri rfwrehu
Ad id 194336999,dsduwphqw,1900000.0,135.0,3,1,5,no,no,dohadqguld,vprkd
Ad id 194336975,dsduwphqw,200000.0,176.0,3,2,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194336949,dsduwphqw,925000.0,84.0,2,1,2,no,no,fdlur,pdglqdwb
Ad id 194336842,dsduwphqw,2500000.0,160.0,3,2,3,no,no,dohadqguld,do leudklplbbdk
Ad id 149947357,dsduwphqw,685000.0,150.0,3,2,1,no,no,jlcd,6wk ri rfwrehu
Ad id 193623918,dsduwphqw,200.0,100.0,2,1,7,no,yes,fdlur,cdkudd do pddgl
Ad id 194332010,vwxglr,9000.0,80.0,1,1,2,yes,yes,jlcd,6wk ri rfwrehu
Ad id 194331929,dsduwphqw,9500.0,240.0,3,3,3,no,yes,jlcd,6wk ri rfwrehu
Ad id 194331902,dsduwphqw,9000.0,175.0,3,3,3,no,yes,fdlur,pdglqdwb
Ad id 194331790,dsduwphqw,13000.0,13.0,3,3,1,no,yes,jlcd,vkhlnk cdbhg
Ad id 194331679,dsduwphqw,588.0,110.0,2,1,3,yes,yes,fdlur,qdvu flwb
Ad id 172516917,dsduwphqw,12000.0,185.0,3,3,1,yes,yes,fdlur,prndwwdp
Ad id 194330783,dsduwphqw,7500.0,70.0,2,1,2,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194275430,urrp,900.0,250.0,3,2,2,yes,yes,fdlur,qdvu flwb
Ad id 194330013,dsduwphqw,5000.0,60.0,2,1,highest,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194280492,dsduwphqw,4000.0,120.0,3,1,4,yes,yes,fdlur,qdvu flwb
Ad id 192166214,dsduwphqw,10000.0,140.0,3,1,10+,yes,yes,dohadqguld,vprkd
Ad id 194330446,dsduwphqw,8500.0,200.0,3,3,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 192556991,dsduwphqw,5500.0,110.0,3,1,3,yes,yes,fdlur,edgu flwb
Ad id 191125403,urrp,1270.0,100.0,1,1,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194330251,dsduwphqw,2000.0,70.0,2,1,ground,no,yes,fdlur,rerxu flwb
Ad id 194330049,dsduwphqw,6200.0,116.0,3,2,1,no,yes,fdlur,pdglqdwb
Ad id 193908231,dsduwphqw,25000.0,270.0,3,3,9,yes,yes,jlcd,prkdqghvvlq
Ad id 194330014,dsduwphqw,20000.0,350.0,4,4,6,no,yes,fdlur,vkhudwrq
Ad id 194297053,dsduwphqw,18000.0,190.0,3,2,10,yes,yes,jlcd,prkdqghvvlq
Ad id 194297030,dsduwphqw,14000.0,215.0,3,3,2,no,yes,fdlur,pddgl
Ad id 194329844,vwxglr,16000.0,100.0,1,1,3,yes,yes,jlcd,6wk ri rfwrehu
Ad id 194329822,dsduwphqw,26000.0,196.0,2,3,2,no,yes,jlcd,6wk ri rfwrehu
Ad id 194329767,dsduwphqw,5000.0,92.0,2,1,2,no,yes,fdlur,pdglqdwb
Ad id 193104657,dsduwphqw,11000.0,200.0,3,3,6,no,yes,fdlur,cdkudd do pddgl
Ad id 194329618,dsduwphqw,230000.0,220.0,5,2,7,no,yes,jlcd,prkdqghvvlq
Ad id 193150360,gxsoha,750.0,200.0,3,3,8,yes,yes,fdlur,vkhudwrq
Ad id 194329479,dsduwphqw,5500.0,120.0,3,1,3,yes,yes,fdlur,qdvu flwb
Ad id 185532942,dsduwphqw,750.0,170.0,3,2,7,yes,yes,fdlur,qdvu flwb
Ad id 194329014,dsduwphqw,30000.0,270.0,3,3,6,yes,yes,fdlur,qdvu flwb
Ad id 194328994,dsduwphqw,15000.0,160.0,3,2,1,no,yes,jlcd,vkhlnk cdbhg
Ad id 194328981,vwxglr,8500.0,30.0,1,1,highest,no,yes,jlcd,vkhlnk cdbhg
Ad id 194328937,dsduwphqw,22000.0,280.0,3,2,6,no,yes,fdlur,qdvu flwb
Ad id 183253890,dsduwphqw,1000.0,280.0,3,3,3,no,yes,fdlur,qdvu flwb
Ad id 183253455,dsduwphqw,1000.0,250.0,3,3,7,yes,yes,fdlur,qdvu flwb
Ad id 194328805,dsduwphqw,8000.0,135.0,2,2,4,yes,yes,jlcd,6wk ri rfwrehu
Ad id 194328782,dsduwphqw,35000.0,250.0,3,3,10,yes,yes,fdlur,qdvu flwb
Ad id 194328653,dsduwphqw,9500.0,180.0,3,3,4,no,yes,fdlur,uhkde flwb
Ad id 194328646,dsduwphqw,28000.0,160.0,3,3,2,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194328601,vwxglr,12000.0,60.0,1,1,ground,yes,yes,fdlur,uhkde flwb
Ad id 194328596,dsduwphqw,33000.0,198.0,3,3,2,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194317815,dsduwphqw,1600.0,80.0,1,1,ground,no,yes,jlcd,kdudp
Ad id 194328282,dsduwphqw,27000.0,146.0,2,2,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194328281,dsduwphqw,22500.0,210.0,3,3,4,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194336823,dsduwphqw,97000.0,116.0,2,1,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194198291,dsduwphqw,900000.0,125.0,2,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194336734,dsduwphqw,1800000.0,92.0,2,1,4,no,no,fdlur,pdglqdwb
Ad id 194336719,dsduwphqw,424000.0,220.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194336681,dsduwphqw,2300000.0,220.0,3,2,ground,no,no,jlcd,vkhlnk cdbhg
